timestamp,mass_flow_raw,density,GVF,WC,mass_flow_true
2026-03-15 15:02:00,11.09,578.3,0.411,0.801,13.53
2026-03-15 15:03:00,11.33,565.8,0.424,0.843,13.52
2026-03-15 15:04:00,11.35,565.8,0.422,0.85,13.52
2026-03-15 15:05:00,11.05,558.3,0.43,0.835,13.52
2026-03-15 15:06:00,11.48,577.3,0.408,0.873,13.52
2026-03-15 15:07:00,11.14,562.4,0.425,0.848,13.52
2026-03-15 15:08:00,11.19,558.3,0.43,0.858,13.52
2026-03-15 15:09:00,11.34,590.3,0.403,0.856,13.51
2026-03-15 15:10:00,11.24,576.2,0.41,0.865,13.51
2026-03-15 15:11:00,11.42,588.8,0.402,0.847,13.51
2026-03-15 15:12:00,11.31,569.6,0.421,0.844,13.51
2026-03-15 15:13:00,10.87,557.5,0.432,0.909,13.51
2026-03-15 15:14:00,11.28,551.8,0.441,0.864,13.51
2026-03-15 15:15:00,10.91,562.1,0.427,0.865,13.51
2026-03-15 15:16:00,11.22,545.9,0.444,0.846,13.51
2026-03-15 15:17:00,11.39,573.6,0.415,0.88,13.5
2026-03-15 15:18:00,11.07,578.3,0.412,0.87,13.5
2026-03-15 15:19:00,11.08,561.0,0.43,0.933,13.5
2026-03-15 15:20:00,10.94,552.2,0.435,0.924,13.5
2026-03-15 15:21:00,11.09,554.0,0.432,0.893,13.5
2026-03-15 15:22:00,11.19,575.2,0.413,0.955,13.5
2026-03-15 15:23:00,11.23,553.6,0.433,0.933,13.5
2026-03-15 15:24:00,11.37,566.1,0.422,0.909,13.5
2026-03-15 15:25:00,11.27,548.4,0.443,0.869,13.5
2026-03-15 15:26:00,10.99,547.0,0.441,0.967,13.5
2026-03-15 15:27:00,11.11,559.7,0.429,0.896,13.5
2026-03-15 15:28:00,10.86,554.7,0.434,0.894,13.5
2026-03-15 15:29:00,11.02,560.7,0.43,0.949,13.5
2026-03-15 15:30:00,11.22,543.8,0.441,0.98,13.5
2026-03-15 15:31:00,11.26,536.1,0.452,0.961,13.5
2026-03-15 15:32:00,10.93,555.8,0.433,0.946,13.5
2026-03-15 15:33:00,10.94,542.2,0.449,0.949,13.5
2026-03-15 15:34:00,11.08,548.0,0.44,0.956,13.5
2026-03-15 15:35:00,11.13,546.9,0.438,0.956,13.5
2026-03-15 15:36:00,10.93,544.2,0.446,0.948,13.5
2026-03-15 15:37:00,11.16,549.8,0.438,0.945,13.5
2026-03-15 15:38:00,10.99,543.0,0.443,0.943,13.5
2026-03-15 15:39:00,11.09,549.5,0.438,0.931,13.5
2026-03-15 15:40:00,11.0,518.4,0.471,0.941,13.5
2026-03-15 15:41:00,11.02,535.5,0.452,0.914,13.51
2026-03-15 15:42:00,10.99,538.6,0.446,0.946,13.51
2026-03-15 15:43:00,10.98,534.9,0.456,0.929,13.51
2026-03-15 15:44:00,11.0,537.8,0.454,0.927,13.51
2026-03-15 15:45:00,10.96,536.7,0.454,0.953,13.51
2026-03-15 15:46:00,10.93,524.0,0.463,0.978,13.51
2026-03-15 15:47:00,11.19,523.5,0.465,0.968,13.51
2026-03-15 15:48:00,11.1,535.5,0.454,0.919,13.51
2026-03-15 15:49:00,10.97,536.2,0.454,0.93,13.52
2026-03-15 15:50:00,11.1,532.5,0.458,0.968,13.52
2026-03-15 15:51:00,11.06,548.6,0.439,0.929,13.52
2026-03-15 15:52:00,11.23,541.5,0.448,0.944,13.52
2026-03-15 15:53:00,10.95,513.1,0.477,0.959,13.52
2026-03-15 15:54:00,10.86,511.4,0.481,0.928,13.52
2026-03-15 15:55:00,11.05,527.5,0.463,0.948,13.53
2026-03-15 15:56:00,10.69,518.6,0.472,0.919,13.53
2026-03-15 15:57:00,10.77,518.8,0.471,0.932,13.53
2026-03-15 15:58:00,10.61,493.4,0.499,0.949,13.53
2026-03-15 15:59:00,10.91,509.6,0.481,0.909,13.53
2026-03-15 16:00:00,11.21,518.4,0.469,0.949,13.54
2026-03-15 16:01:00,11.33,530.0,0.462,0.938,13.54
2026-03-15 16:02:00,11.13,534.0,0.456,0.947,13.54
2026-03-15 16:03:00,11.0,513.1,0.476,0.939,13.54
2026-03-15 16:04:00,10.71,521.4,0.467,0.96,13.55
2026-03-15 16:05:00,10.93,528.6,0.461,0.933,13.55
2026-03-15 16:06:00,10.85,520.3,0.47,0.919,13.55
2026-03-15 16:07:00,10.89,523.1,0.467,0.928,13.55
2026-03-15 16:08:00,10.81,495.2,0.495,0.934,13.56
2026-03-15 16:09:00,10.8,504.9,0.488,0.921,13.56
2026-03-15 16:10:00,10.62,511.4,0.48,0.918,13.56
2026-03-15 16:11:00,10.95,494.1,0.496,0.901,13.57
2026-03-15 16:12:00,10.75,508.4,0.483,0.899,13.57
2026-03-15 16:13:00,11.0,512.7,0.475,0.881,13.57
2026-03-15 16:14:00,11.14,491.2,0.5,0.94,13.58
2026-03-15 16:15:00,10.74,502.7,0.491,0.877,13.58
2026-03-15 16:16:00,10.58,513.2,0.476,0.885,13.58
2026-03-15 16:17:00,10.87,502.7,0.485,0.881,13.59
2026-03-15 16:18:00,11.12,508.8,0.479,0.909,13.59
2026-03-15 16:19:00,11.27,511.9,0.475,0.882,13.59
2026-03-15 16:20:00,10.66,489.0,0.499,0.909,13.6
2026-03-15 16:21:00,10.87,479.2,0.51,0.866,13.6
2026-03-15 16:22:00,10.9,508.6,0.478,0.881,13.6
2026-03-15 16:23:00,10.85,491.2,0.499,0.855,13.61
2026-03-15 16:24:00,11.33,503.9,0.488,0.91,13.61
2026-03-15 16:25:00,10.69,497.8,0.49,0.839,13.62
2026-03-15 16:26:00,10.96,502.7,0.49,0.864,13.62
2026-03-15 16:27:00,11.01,502.4,0.488,0.866,13.62
2026-03-15 16:28:00,11.05,493.5,0.499,0.857,13.63
2026-03-15 16:29:00,10.95,497.8,0.491,0.84,13.63
2026-03-15 16:30:00,10.92,489.1,0.503,0.836,13.64
2026-03-15 16:31:00,10.83,487.3,0.5,0.835,13.64
2026-03-15 16:32:00,10.94,492.2,0.5,0.826,13.65
2026-03-15 16:33:00,10.88,496.4,0.494,0.843,13.65
2026-03-15 16:34:00,11.01,492.9,0.498,0.863,13.65
2026-03-15 16:35:00,10.79,475.4,0.512,0.802,13.66
2026-03-15 16:36:00,10.91,477.5,0.511,0.78,13.66
2026-03-15 16:37:00,10.93,494.0,0.497,0.8,13.67
2026-03-15 16:38:00,11.04,479.4,0.509,0.848,13.67
2026-03-15 16:39:00,10.83,474.9,0.516,0.775,13.68
2026-03-15 16:40:00,10.71,494.0,0.493,0.818,13.68
2026-03-15 16:41:00,11.04,475.8,0.516,0.812,13.69
2026-03-15 16:42:00,10.78,482.5,0.505,0.762,13.69
2026-03-15 16:43:00,10.75,473.0,0.518,0.778,13.7
2026-03-15 16:44:00,10.83,485.3,0.506,0.793,13.7
2026-03-15 16:45:00,11.18,491.9,0.497,0.747,13.71
2026-03-15 16:46:00,10.65,491.7,0.499,0.744,13.71
2026-03-15 16:47:00,11.35,473.7,0.517,0.73,13.72
2026-03-15 16:48:00,11.02,469.1,0.52,0.715,13.73
2026-03-15 16:49:00,10.96,478.6,0.51,0.716,13.73
2026-03-15 16:50:00,10.84,460.6,0.526,0.698,13.74
2026-03-15 16:51:00,11.01,486.8,0.504,0.717,13.74
2026-03-15 16:52:00,10.96,466.4,0.521,0.694,13.75
2026-03-15 16:53:00,11.04,480.0,0.51,0.707,13.75
2026-03-15 16:54:00,11.0,472.8,0.517,0.665,13.76
2026-03-15 16:55:00,10.89,466.9,0.525,0.696,13.77
2026-03-15 16:56:00,10.9,472.8,0.517,0.699,13.77
2026-03-15 16:57:00,10.88,467.2,0.523,0.635,13.78
2026-03-15 16:58:00,10.8,454.7,0.538,0.676,13.78
2026-03-15 16:59:00,11.09,468.5,0.523,0.686,13.79
2026-03-15 17:00:00,10.93,453.6,0.538,0.63,13.8
2026-03-15 17:01:00,10.51,472.2,0.519,0.68,13.8
2026-03-15 17:02:00,10.96,451.0,0.537,0.648,13.81
2026-03-15 17:03:00,10.84,445.7,0.547,0.618,13.82
2026-03-15 17:04:00,11.02,482.8,0.509,0.624,13.82
2026-03-15 17:05:00,10.88,462.1,0.526,0.629,13.83
2026-03-15 17:06:00,11.03,449.3,0.541,0.612,13.84
2026-03-15 17:07:00,11.05,456.4,0.534,0.614,13.84
2026-03-15 17:08:00,10.76,449.6,0.541,0.577,13.85
2026-03-15 17:09:00,10.99,459.1,0.532,0.592,13.86
2026-03-15 17:10:00,10.75,453.6,0.54,0.553,13.86
2026-03-15 17:11:00,10.7,454.3,0.539,0.571,13.87
2026-03-15 17:12:00,10.74,435.6,0.553,0.548,13.88
2026-03-15 17:13:00,11.02,447.4,0.545,0.544,13.88
2026-03-15 17:14:00,11.03,447.1,0.547,0.576,13.89
2026-03-15 17:15:00,11.0,451.6,0.54,0.565,13.9
2026-03-15 17:16:00,11.04,452.8,0.54,0.548,13.9
2026-03-15 17:17:00,11.01,453.1,0.542,0.507,13.91
2026-03-15 17:18:00,10.79,442.1,0.551,0.515,13.92
2026-03-15 17:19:00,11.0,447.5,0.544,0.538,13.93
2026-03-15 17:20:00,11.02,441.2,0.552,0.509,13.93
2026-03-15 17:21:00,10.92,421.0,0.571,0.545,13.94
2026-03-15 17:22:00,11.05,431.5,0.56,0.499,13.95
2026-03-15 17:23:00,11.04,441.6,0.549,0.487,13.96
2026-03-15 17:24:00,10.91,429.5,0.565,0.469,13.96
2026-03-15 17:25:00,11.11,439.5,0.55,0.471,13.97
2026-03-15 17:26:00,11.04,459.2,0.535,0.457,13.98
2026-03-15 17:27:00,10.85,446.1,0.546,0.467,13.99
2026-03-15 17:28:00,11.01,449.8,0.538,0.465,13.99
2026-03-15 17:29:00,10.84,437.5,0.554,0.422,14.0
2026-03-15 17:30:00,10.83,428.0,0.559,0.404,14.01
2026-03-15 17:31:00,10.83,416.2,0.577,0.386,14.02
2026-03-15 17:32:00,10.8,429.0,0.564,0.426,14.03
2026-03-15 17:33:00,10.91,430.4,0.56,0.386,14.03
2026-03-15 17:34:00,10.62,420.6,0.571,0.358,14.04
2026-03-15 17:35:00,11.1,453.1,0.542,0.401,14.05
2026-03-15 17:36:00,10.94,423.3,0.567,0.436,14.06
2026-03-15 17:37:00,10.79,416.0,0.573,0.379,14.07
2026-03-15 17:38:00,11.14,442.1,0.552,0.388,14.07
2026-03-15 17:39:00,11.04,416.4,0.579,0.366,14.08
2026-03-15 17:40:00,10.7,419.4,0.572,0.355,14.09
2026-03-15 17:41:00,10.88,427.9,0.565,0.368,14.1
2026-03-15 17:42:00,10.82,417.3,0.577,0.337,14.11
2026-03-15 17:43:00,10.71,396.1,0.594,0.341,14.12
2026-03-15 17:44:00,11.09,416.1,0.574,0.335,14.13
2026-03-15 17:45:00,10.94,418.0,0.576,0.308,14.13
2026-03-15 17:46:00,10.97,424.9,0.57,0.335,14.14
2026-03-15 17:47:00,10.73,425.5,0.567,0.305,14.15
2026-03-15 17:48:00,11.04,405.2,0.585,0.286,14.16
2026-03-15 17:49:00,10.85,426.5,0.569,0.305,14.17
2026-03-15 17:50:00,11.0,411.4,0.579,0.27,14.18
2026-03-15 17:51:00,11.07,416.2,0.575,0.282,14.19
2026-03-15 17:52:00,11.18,407.2,0.585,0.274,14.19
2026-03-15 17:53:00,10.79,410.1,0.585,0.29,14.2
2026-03-15 17:54:00,10.5,400.8,0.593,0.271,14.21
2026-03-15 17:55:00,11.07,414.2,0.578,0.255,14.22
2026-03-15 17:56:00,11.3,410.9,0.582,0.265,14.23
2026-03-15 17:57:00,11.26,416.1,0.576,0.27,14.24
2026-03-15 17:58:00,11.08,410.9,0.582,0.248,14.25
2026-03-15 17:59:00,10.93,395.7,0.591,0.231,14.26
2026-03-15 18:00:00,11.11,395.5,0.596,0.198,14.27
2026-03-15 18:01:00,10.94,412.1,0.58,0.197,14.28
2026-03-15 18:02:00,11.06,390.8,0.599,0.206,14.29
2026-03-15 18:03:00,11.04,388.1,0.605,0.195,14.29
2026-03-15 18:04:00,11.18,395.2,0.596,0.197,14.3
2026-03-15 18:05:00,11.36,383.8,0.612,0.197,14.31
2026-03-15 18:06:00,11.16,408.5,0.586,0.201,14.32
2026-03-15 18:07:00,11.05,408.1,0.583,0.183,14.33
2026-03-15 18:08:00,11.16,413.0,0.578,0.189,14.34
2026-03-15 18:09:00,10.72,380.1,0.612,0.175,14.35
2026-03-15 18:10:00,10.93,386.6,0.605,0.129,14.36
2026-03-15 18:11:00,11.02,393.9,0.598,0.145,14.37
2026-03-15 18:12:00,10.99,387.7,0.603,0.156,14.38
2026-03-15 18:13:00,11.17,399.8,0.59,0.13,14.39
2026-03-15 18:14:00,10.83,367.4,0.626,0.161,14.4
2026-03-15 18:15:00,11.25,389.1,0.604,0.175,14.41
2026-03-15 18:16:00,11.09,385.5,0.605,0.164,14.42
2026-03-15 18:17:00,11.06,381.9,0.612,0.131,14.43
2026-03-15 18:18:00,11.03,380.3,0.611,0.161,14.44
2026-03-15 18:19:00,11.12,383.6,0.609,0.13,14.45
2026-03-15 18:20:00,11.28,393.7,0.6,0.116,14.46
2026-03-15 18:21:00,10.96,378.7,0.614,0.106,14.47
2026-03-15 18:22:00,10.92,364.9,0.629,0.108,14.48
2026-03-15 18:23:00,11.01,367.2,0.624,0.103,14.49
2026-03-15 18:24:00,10.84,364.5,0.628,0.11,14.5
2026-03-15 18:25:00,11.04,384.1,0.608,0.106,14.51
2026-03-15 18:26:00,11.12,386.8,0.604,0.1,14.52
2026-03-15 18:27:00,11.28,378.5,0.613,0.105,14.53
2026-03-15 18:28:00,11.19,373.0,0.616,0.117,14.54
2026-03-15 18:29:00,11.12,364.0,0.628,0.109,14.55
2026-03-15 18:30:00,11.38,390.7,0.601,0.057,14.56
2026-03-15 18:31:00,11.06,358.2,0.634,0.033,14.57
2026-03-15 18:32:00,11.24,373.8,0.618,0.1,14.58
2026-03-15 18:33:00,11.18,375.9,0.616,0.051,14.59
2026-03-15 18:34:00,11.27,381.7,0.611,0.071,14.6
2026-03-15 18:35:00,11.19,387.9,0.606,0.05,14.61
2026-03-15 18:36:00,10.78,359.6,0.632,0.035,14.62
2026-03-15 18:37:00,11.17,364.9,0.625,0.08,14.63
2026-03-15 18:38:00,11.48,377.6,0.613,0.082,14.64
2026-03-15 18:39:00,11.41,377.8,0.614,0.053,14.65
2026-03-15 18:40:00,11.37,367.7,0.624,0.011,14.66
2026-03-15 18:41:00,11.3,346.2,0.645,0.05,14.67
2026-03-15 18:42:00,11.24,363.1,0.627,0.067,14.68
2026-03-15 18:43:00,11.33,376.0,0.615,0.028,14.69
2026-03-15 18:44:00,11.15,364.0,0.629,0.06,14.7
2026-03-15 18:45:00,11.2,364.2,0.63,0.055,14.71
2026-03-15 18:46:00,11.48,384.6,0.606,0.066,14.72
2026-03-15 18:47:00,11.42,358.1,0.634,0.056,14.73
2026-03-15 18:48:00,11.24,357.8,0.633,0.033,14.74
2026-03-15 18:49:00,11.14,349.6,0.643,0.076,14.75
2026-03-15 18:50:00,11.15,335.7,0.656,0.048,14.76
2026-03-15 18:51:00,11.29,344.6,0.65,0.05,14.77
2026-03-15 18:52:00,11.06,352.6,0.637,0.032,14.78
2026-03-15 18:53:00,10.99,362.7,0.629,0.041,14.79
2026-03-15 18:54:00,11.05,327.0,0.667,0.032,14.8
2026-03-15 18:55:00,11.09,350.5,0.643,0.047,14.81
2026-03-15 18:56:00,11.21,355.0,0.643,0.084,14.82
2026-03-15 18:57:00,11.27,349.7,0.644,0.023,14.83
2026-03-15 18:58:00,11.22,343.9,0.647,0.019,14.84
2026-03-15 18:59:00,11.53,348.1,0.645,0.081,14.85
2026-03-15 19:00:00,11.39,348.0,0.641,0.048,14.86
2026-03-15 19:01:00,11.39,350.1,0.643,0.04,14.87
2026-03-15 19:02:00,11.41,342.6,0.649,0.075,14.89
2026-03-15 19:03:00,11.18,350.2,0.645,0.043,14.9
2026-03-15 19:04:00,11.52,347.9,0.644,0.093,14.91
2026-03-15 19:05:00,11.31,339.8,0.653,0.071,14.92
2026-03-15 19:06:00,11.45,341.3,0.65,0.049,14.93
2026-03-15 19:07:00,11.1,327.9,0.669,0.103,14.94
2026-03-15 19:08:00,11.26,363.5,0.628,0.05,14.95
2026-03-15 19:09:00,11.41,330.2,0.667,0.079,14.96
2026-03-15 19:10:00,11.34,325.7,0.669,0.072,14.97
2026-03-15 19:11:00,11.34,356.6,0.637,0.094,14.98
2026-03-15 19:12:00,11.26,338.4,0.655,0.101,14.99
2026-03-15 19:13:00,11.56,337.8,0.656,0.073,15.0
2026-03-15 19:14:00,11.28,342.4,0.647,0.06,15.01
2026-03-15 19:15:00,11.67,338.5,0.654,0.086,15.02
2026-03-15 19:16:00,11.31,343.1,0.652,0.066,15.03
2026-03-15 19:17:00,11.39,312.3,0.681,0.123,15.04
2026-03-15 19:18:00,11.3,316.6,0.674,0.088,15.05
2026-03-15 19:19:00,11.42,315.1,0.678,0.081,15.06
2026-03-15 19:20:00,11.29,323.0,0.674,0.095,15.07
2026-03-15 19:21:00,11.45,339.3,0.656,0.068,15.08
2026-03-15 19:22:00,11.45,329.8,0.663,0.079,15.1
2026-03-15 19:23:00,11.25,320.9,0.675,0.126,15.11
2026-03-15 19:24:00,11.61,334.1,0.658,0.092,15.12
2026-03-15 19:25:00,11.32,311.5,0.679,0.088,15.13
2026-03-15 19:26:00,11.42,321.4,0.67,0.123,15.14
2026-03-15 19:27:00,11.31,326.7,0.67,0.14,15.15
2026-03-15 19:28:00,11.02,311.5,0.682,0.135,15.16
2026-03-15 19:29:00,11.4,313.2,0.68,0.145,15.17
2026-03-15 19:30:00,11.84,320.0,0.673,0.114,15.18
2026-03-15 19:31:00,11.52,308.5,0.689,0.105,15.19
2026-03-15 19:32:00,11.52,329.0,0.668,0.168,15.2
2026-03-15 19:33:00,11.4,312.6,0.686,0.136,15.21
2026-03-15 19:34:00,11.45,307.1,0.686,0.142,15.22
2026-03-15 19:35:00,11.58,315.9,0.678,0.178,15.23
2026-03-15 19:36:00,11.29,305.1,0.686,0.167,15.24
2026-03-15 19:37:00,11.73,325.5,0.671,0.17,15.25
2026-03-15 19:38:00,11.55,298.0,0.694,0.21,15.26
2026-03-15 19:39:00,11.62,310.7,0.683,0.159,15.27
2026-03-15 19:40:00,11.6,310.4,0.681,0.195,15.28
2026-03-15 19:41:00,11.46,295.0,0.698,0.183,15.29
2026-03-15 19:42:00,11.66,310.8,0.681,0.193,15.3
2026-03-15 19:43:00,11.69,317.2,0.675,0.223,15.31
2026-03-15 19:44:00,11.56,317.8,0.675,0.209,15.32
2026-03-15 19:45:00,11.41,295.6,0.697,0.215,15.33
2026-03-15 19:46:00,11.62,315.9,0.679,0.231,15.34
2026-03-15 19:47:00,11.74,291.8,0.7,0.208,15.35
2026-03-15 19:48:00,11.48,320.6,0.673,0.205,15.36
2026-03-15 19:49:00,11.3,296.4,0.7,0.207,15.37
2026-03-15 19:50:00,11.57,294.7,0.698,0.194,15.39
2026-03-15 19:51:00,11.57,296.4,0.696,0.281,15.4
2026-03-15 19:52:00,11.62,300.8,0.693,0.224,15.41
2026-03-15 19:53:00,11.6,296.4,0.7,0.248,15.42
2026-03-15 19:54:00,11.54,294.8,0.7,0.253,15.43
